"algorithm","instance","seed","final_best_error","total_cost"
"hat","34539","5","-97.52544403076172","50036.2955121994"
"hat","34539","6","-97.38085174560548","35409.934074640274"
"hat","34539","7","-96.89006805419922","46518.121657550335"
"hat","34539","8","-97.40825653076172","42742.03099822998"
"hat","34539","9","-97.7180633544922","43982.86506164074"
"hat","3945","0","-98.44110107421876","66478.83439040184"
"hat","3945","1","-98.5994110107422","94434.2634088993"
"hat","3945","2","-98.5340805053711","86682.62051057816"
"hat","3945","3","-98.5397720336914","86278.58598423004"
"hat","3945","4","-98.47979736328124","59522.35304749012"
"hat","3945","5","-98.36639404296876","82707.0308380127"
"hat","3945","6","-98.50902557373048","62515.1372923851"
"hat","3945","7","-98.42061614990234","76623.51398682594"
"hat","3945","8","-98.33304595947266","85140.18479180336"
"hat","3945","9","-98.4160614013672","83661.87515735626"
"hat","7593","0","-76.23754119873047","397034.53058052063"
"hat","7593","1","-75.6636734008789","459335.7247152329"
"hat","7593","2","-70.65438842773438","206478.3168861866"
"hat","7593","3","-76.81482696533203","491689.2681088448"
"hat","7593","4","-76.57372283935547","325019.80714941025"
"hat","7593","5","-74.71590423583984","511558.8472943306"
"hat","7593","6","-76.91923522949219","476394.900580883"
"hat","7593","7","-71.58509063720703","137310.2283024788"
"hat","7593","8","-78.12394714355469","417968.0107870102"
"hat","7593","9","-72.46185302734375","284314.49393987656"
"random_search","126025","0","-64.7120132446289","1310.133524298668"
"random_search","126025","1","-63.45111083984375","1331.7575752735138"
"random_search","126025","2","-63.66905975341797","1329.8917789459229"
"random_search","126025","3","-63.02411651611328","1277.4903619289398"
"random_search","126025","4","-62.06758880615234","1242.09590613842"
"random_search","126025","5","-61.546363830566406","1373.0450624227524"
"random_search","126025","6","-63.445945739746094","1270.4929058551788"
"random_search","126025","7","-62.86385345458984","1262.251584291458"
"random_search","126025","8","-60.6688232421875","1304.3116083145142"
"random_search","126025","9","-60.904518127441406","1285.999417304993"
"random_search","126026","0","-62.50334167480469","1490.0662457942965"
"random_search","126026","1","-61.8912467956543","1680.6931627988815"
"random_search","126026","2","-62.857521057128906","1607.6800755262375"
"random_search","126026","3","-61.85407257080078","1599.7441494464874"
"random_search","126026","4","-61.54207229614258","1561.500778913498"
"random_search","126026","5","-69.0824203491211","1632.28969424963"
"random_search","126026","6","-62.331581115722656","1551.4940634965897"
"random_search","126026","7","-61.36827087402344","1449.6168394088745"
"random_search","126026","8","-62.55083847045898","1617.2098808288574"
"random_search","126026","9","-62.49982833862305","1506.3355287909508"
"random_search","126029","0","-69.13336181640625","1306.609689950943"
"random_search","126029","1","-68.27993774414062","1373.9946945905683"
"random_search","126029","2","-68.6639404296875","1371.1234805583954"
"random_search","126029","3","-69.20965576171875","1274.2984195947647"
"random_search","126029","4","-68.73626708984375","1252.0594010353088"
"random_search","126029","5","-68.23238372802734","1388.396782875061"
"random_search","126029","6","-70.55755615234375","1286.606022119522"
"random_search","126029","7","-68.83409881591797","1281.634731411934"
"random_search","126029","8","-69.6722412109375","1300.1644492149353"
"random_search","126029","9","-68.44081115722656","1271.368633031845"
"random_search","146212","0","-23.69719886779785","4222.988702774048"
"random_search","146212","1","-22.733718872070312","4661.005836963654"
"random_search","146212","2","-22.133264541625977","4669.007298946381"
"random_search","146212","3","-21.2197322845459","4341.27746629715"
"random_search","146212","4","-22.26334953308105","4405.906979799271"
"random_search","146212","5","-23.278573989868164","4469.1727085113525"
"random_search","146212","6","-23.1555233001709","4444.8015422821045"
"random_search","146212","7","-22.353376388549805","3874.835413217545"
"random_search","146212","8","-23.054468154907227","4167.600328445435"
"random_search","146212","9","-23.79532623291016","4124.802638530731"
"random_search","167104","0","-67.40766143798828","635.955807775259"
"random_search","167104","1","-66.21133422851562","733.0486091375351"
"random_search","167104","2","-67.33567810058594","716.5631802678108"
"random_search","167104","3","-65.63628387451172","694.0117997229099"
"random_search","167104","4","-66.80660247802734","686.1218838691711"
"random_search","167104","5","-66.65068054199219","713.3321892619133"
"random_search","167104","6","-68.44795989990234","667.225414276123"
"random_search","167104","7","-66.7349853515625","650.7664768993855"
"random_search","167104","8","-65.61112213134766","699.1671566367149"
"random_search","167104","9","-66.34260559082031","631.0165908336639"
"random_search","167149","0","-71.59381103515625","793.9353747963905"
"random_search","167149","1","-68.15596771240234","895.6076220273972"
"random_search","167149","2","-68.12352752685547","881.3840215802193"
"random_search","167149","3","-66.75902557373047","858.4268532395363"
"random_search","167149","4","-69.67008209228516","825.7850847244263"
"random_search","167149","5","-67.52989959716797","868.1755962371826"
"random_search","167149","6","-68.08583068847656","817.5298194885254"
"random_search","167149","7","-68.90099334716797","782.3375644683838"
"random_search","167149","8","-70.6329345703125","842.9050014019012"
"random_search","167149","9","-67.98773193359375","782.7377792596817"
"random_search","167152","0","-11.398178100585938","1641.2338259220123"
"random_search","167152","1","-13.009881019592283","1539.5797064304352"
"random_search","167152","2","-11.565564155578612","1594.751928806305"
"random_search","167152","3","-12.33712387084961","1650.7692182064056"
"random_search","167152","4","-10.740217208862305","1544.0936044454577"
"random_search","167152","5","-11.144908905029297","1663.0084800720217"
"random_search","167152","6","-12.95832347869873","1598.8070608377457"
"random_search","167152","7","-10.945541381835938","1503.9230974912643"
"random_search","167152","8","-12.673810005187988","1737.6349858045578"
"random_search","167152","9","-10.460689544677734","1658.0385769605637"
"random_search","167161","0","-67.09056091308594","851.9049125909805"
"random_search","167161","1","-64.5956802368164","889.8400897979736"
"random_search","167161","2","-63.87525177001953","882.916543841362"
"random_search","167161","3","-65.29893493652344","887.6159114837646"
"random_search","167161","4","-65.41993713378906","871.1862578392029"
"random_search","167161","5","-64.68907928466797","910.9677112102509"
"random_search","167161","6","-66.0936279296875","871.6408538818359"
"random_search","167161","7","-64.58379364013672","849.9387111663818"
"random_search","167161","8","-65.49713134765625","878.1544277667999"
"random_search","167161","9","-64.20946502685547","834.7459543943405"
"random_search","167168","0","-38.2241439819336","991.4691087603568"
"random_search","167168","1","-38.2590217590332","1073.604816198349"
"random_search","167168","2","-37.97007751464844","1011.9831660985948"
"random_search","167168","3","-37.33211135864258","1039.5560294389725"
"random_search","167168","4","-37.90442657470703","1009.3504028320312"
"random_search","167168","5","-38.25535202026367","1082.3104976415634"
"random_search","167168","6","-39.14818954467773","1022.4068292975426"
"random_search","167168","7","-39.242950439453125","1011.697294652462"
"random_search","167168","8","-38.02013397216797","1011.0516558885574"
"random_search","167168","9","-37.85214614868164","974.6657378673552"
"random_search","167181","0","-65.51451110839844","1305.5345604419708"
"random_search","167181","1","-67.22107696533203","1404.102707505226"
"random_search","167181","2","-62.61899948120117","1367.1004302501678"
"random_search","167181","3","-67.01592254638672","1394.638438820839"
"random_search","167181","4","-65.10536193847656","1372.764780163765"
"random_search","167181","5","-65.49535369873047","1412.9464401602745"
"random_search","167181","6","-68.61426544189453","1348.9179306030271"
"random_search","167181","7","-65.71220397949219","1263.3546159863472"
"random_search","167181","8","-64.90091705322266","1404.176611185074"
"random_search","167181","9","-66.06547546386719","1289.099330663681"
"random_search","167184","0","-65.77560424804688","980.1376384496688"
"random_search","167184","1","-63.04353332519531","1025.7493760585785"
"random_search","167184","2","-62.86007690429688","1034.0701843500135"
"random_search","167184","3","-62.58211898803711","1001.3531155586244"
"random_search","167184","4","-64.3691177368164","1007.2628821134568"
"random_search","167184","5","-63.12897491455078","1049.6673332452774"
"random_search","167184","6","-64.52265167236328","1015.6561980247498"
"random_search","167184","7","-63.289039611816406","1031.809747815132"
"random_search","167184","8","-64.37073516845703","998.6087960004808"
"random_search","167184","9","-63.315040588378906","974.0856388807296"
"random_search","167185","0","-13.42224407196045","2478.302430868149"
"random_search","167185","1","-12.537724494934082","2548.2658038139343"
"random_search","167185","2","-12.887313842773438","2593.084114551544"
"random_search","167185","3","-12.516386985778809","2455.190490961075"
"random_search","167185","4","-13.34608268737793","2498.837399482727"
"random_search","167185","5","-12.921923637390137","2513.576970100403"
"random_search","167185","6","-12.874341011047363","2561.4533190727234"
"random_search","167185","7","-13.30927276611328","2502.7307741642"
"random_search","167185","8","-12.468135833740234","2439.4608614444733"
"random_search","167185","9","-13.134824752807615","2385.1266996860504"
"random_search","167190","0","-63.995025634765625","1195.5903097391129"
"random_search","167190","1","-61.523582458496094","1264.9122338294983"
"random_search","167190","2","-62.14992141723633","1260.7023313045502"
"random_search","167190","3","-62.12776565551758","1213.114627480507"
"random_search","167190","4","-62.008914947509766","1194.3004285097122"
"random_search","167190","5","-61.28897476196289","1296.7856485843658"
"random_search","167190","6","-61.39682388305664","1195.2542440891266"
"random_search","167190","7","-62.01732635498047","1205.853620171547"
"random_search","167190","8","-64.44334411621094","1223.53411090374"
"random_search","167190","9","-63.36351776123047","1183.2366995811462"
"random_search","167200","0","-65.63221740722656","1197.2078986167908"
"random_search","167200","1","-64.81913757324219","1242.7303884029388"
"random_search","167200","2","-63.33577728271485","1252.7552373409271"
"random_search","167200","3","-65.36510467529297","1167.1933178901672"
"random_search","167200","4","-63.46721649169922","1194.8108038902285"
"random_search","167200","5","-64.47867584228516","1251.6215341091156"
"random_search","167200","6","-65.97151947021484","1198.4685027599337"
"random_search","167200","7","-64.19268035888672","1220.530419588089"
"random_search","167200","8","-65.05255126953125","1168.2475354671478"
"random_search","167200","9","-64.34854888916016","1184.3090462684631"
"random_search","167201","0","-41.17055130004883","1032.2266919612885"
"random_search","167201","1","-40.38890838623047","1086.2972884178162"
"random_search","167201","2","-40.26310729980469","1064.4264130592346"
"random_search","167201","3","-40.56627655029297","1063.6106450557709"
"random_search","167201","4","-40.54233932495117","1031.0009534358978"
"random_search","167201","5","-40.43266677856445","1077.4214832782743"
"random_search","167201","6","-40.45298004150391","1043.3155205249786"
"random_search","167201","7","-39.32847213745117","1034.1259627342224"
"random_search","167201","8","-40.48968124389648","1050.920965194702"
"random_search","167201","9","-40.452030181884766","1054.83385014534"
"random_search","168329","0","-0.7180585861206055","1255.104925751686"
"random_search","168329","1","-0.2542067766189575","1339.0492626428604"
"random_search","168329","2","-0.3557872772216797","1347.5722643136978"
"random_search","168329","3","-0.2584362030029297","1249.0905758142471"
"random_search","168329","4","-0.3566435575485229","1221.3698924779892"
"random_search","168329","5","-0.3240395784378052","1351.9648538827896"
"random_search","168329","6","-0.2413338422775268","1316.5731884241104"
"random_search","168329","7","-0.8712202310562134","1303.9281338453293"
"random_search","168329","8","-0.2059863805770874","1257.57453250885"
"random_search","168329","9","-0.2763266563415527","1231.835393667221"
"random_search","168330","0","-28.05908966064453","1594.0100836753843"
"random_search","168330","1","-28.30102729797364","1676.7900385856628"
"random_search","168330","2","-30.047557830810547","1661.825972557068"
"random_search","168330","3","-28.268686294555664","1578.2971856594086"
"random_search","168330","4","-27.968168258666992","1568.0464334487915"
"random_search","168330","5","-28.66678237915039","1670.4828417301178"
"random_search","168330","6","-28.18974494934082","1603.3641920089722"
"random_search","168330","7","-29.423418045043945","1630.6944143772123"
"random_search","168330","8","-28.31410789489746","1608.353603363037"
"random_search","168330","9","-28.218042373657227","1590.9826922416687"
"random_search","168331","0","-10.117810249328612","1858.687564730644"
"random_search","168331","1","-11.202469825744627","1876.863091468811"
"random_search","168331","2","-10.456165313720703","1869.724794507027"
"random_search","168331","3","-10.23591136932373","1801.1935398578644"
"random_search","168331","4","-10.512701988220217","1744.055122256279"
"random_search","168331","5","-10.117831230163574","1905.2349990606308"
"random_search","168331","6","-11.571365356445312","1834.3791553974152"
"random_search","168331","7","-10.013463020324709","1811.7301669120789"
"random_search","168331","8","-10.433812141418455","1845.0900876522064"
"random_search","168331","9","-9.840005874633787","1809.567337393761"
"random_search","168335","0","-69.86553192138672","1703.98779129982"
"random_search","168335","1","-71.00017547607422","1718.1235315799713"
"random_search","168335","2","-69.28843688964844","1713.6110243797302"
"random_search","168335","3","-70.66654968261719","1633.310448527336"
"random_search","168335","4","-69.4675064086914","1561.1870322227478"
"random_search","168335","5","-68.8022689819336","1731.4797812700272"
"random_search","168335","6","-69.22183990478516","1669.1176619529724"
"random_search","168335","7","-70.11616516113281","1580.620367527008"
"random_search","168335","8","-67.92565155029297","1657.8949627876282"
"random_search","168335","9","-68.47074890136719","1669.0632746219635"
"random_search","168868","0","-85.11426544189453","2914.650382041931"
"random_search","168868","1","-86.10808563232422","3040.193196773529"
"random_search","168868","2","-86.89684295654297","2918.4308004379272"
"random_search","168868","3","-86.17756652832031","2883.833993434906"
"random_search","168868","4","-83.02546691894531","3003.2480686903"
"random_search","168868","5","-84.82305145263672","3158.585124015808"
"random_search","168868","6","-85.35408020019531","2924.1774005889893"
"random_search","168868","7","-83.48475646972656","2739.061457157135"
"random_search","168868","8","-83.035400390625","2986.808676600456"
"random_search","168868","9","-85.30039978027344","2626.565331339836"
"random_search","168908","0","-67.72100067138672","4684.67552781105"
"random_search","168908","1","-67.60208892822266","5597.500172376633"
"random_search","168908","2","-66.11038970947266","5387.520837545395"
"random_search","168908","3","-67.1216049194336","5085.7754855155945"
"random_search","168908","4","-67.47828674316406","5365.829811573029"
"random_search","168908","5","-67.23734283447266","5309.76371884346"
"random_search","168908","6","-68.9455337524414","5020.660704135895"
"random_search","168908","7","-67.6698989868164","5078.204905509949"
"random_search","168908","8","-67.69243621826172","4886.590725898743"
"random_search","168908","9","-66.64422607421875","4763.131262779236"
"random_search","168910","0","-27.031482696533203","2866.125632762909"
"random_search","168910","1","-27.332332611083984","3027.205090999604"
"random_search","168910","2","-27.166486740112305","3011.3666830062866"
"random_search","168910","3","-28.0519962310791","2901.283006668091"
"random_search","168910","4","-27.71112060546875","2879.6352462768555"
"random_search","168910","5","-27.26119804382324","2929.91845202446"
"random_search","168910","6","-27.67002487182617","2983.6850674152374"
"random_search","168910","7","-27.547685623168945","2899.821611881256"
"random_search","168910","8","-28.14885139465332","2918.818476200104"
"random_search","168910","9","-26.865589141845703","2796.548511743545"
"random_search","189354","0","-65.19696044921875","2640.9367532730103"
"random_search","189354","1","-65.40929412841797","2750.667637348175"
"random_search","189354","2","-62.71310806274414","2780.157891750336"
"random_search","189354","3","-66.4381103515625","2507.483106613159"
"random_search","189354","4","-67.02240753173828","2516.1107058525085"
"random_search","189354","5","-69.24327087402344","2704.6570732593536"
"random_search","189354","6","-68.92259216308594","2608.9182982444763"
"random_search","189354","7","-64.35453033447266","2617.703473567962"
"random_search","189354","8","-66.1872329711914","2501.1187682151794"
"random_search","189354","9","-65.05481719970703","2600.0787558555603"
"random_search","189862","0","-68.87406921386719","1035.4019050598145"
"random_search","189862","1","-66.24069213867188","1089.5840636491776"
"random_search","189862","2","-67.78446960449219","1075.37440097332"
"random_search","189862","3","-66.93099975585938","1084.1372525691986"
"random_search","189862","4","-65.61354064941406","1046.6971163749697"
"random_search","189862","5","-66.05601501464844","1091.2797335386276"
"random_search","189862","6","-67.22237396240234","1056.0832941532135"
"random_search","189862","7","-67.69780731201172","1020.1575498580931"
"random_search","189862","8","-65.7669448852539","1092.816439628601"
"random_search","189862","9","-66.08403015136719","1021.7751376628876"
"random_search","189865","0","-68.89552307128906","928.0541625022888"
"random_search","189865","1","-65.04109191894531","1029.8100776672363"
"random_search","189865","2","-67.62865447998047","1025.1218643188477"
"random_search","189865","3","-64.46556854248047","1000.7618573307992"
"random_search","189865","4","-65.42816925048828","965.9433234333992"
"random_search","189865","5","-65.91699981689453","1006.6158446073532"
"random_search","189865","6","-67.19700622558594","951.6360524892808"
"random_search","189865","7","-67.40570831298828","921.8222736120224"
"random_search","189865","8","-67.06407165527344","979.0638998150826"
"random_search","189865","9","-67.18309020996094","925.2443053126336"
"random_search","189866","0","-66.41328430175781","2164.994177341461"
"random_search","189866","1","-67.46379089355469","2292.514340400696"
"random_search","189866","2","-64.96807098388672","2308.2941570281982"
"random_search","189866","3","-67.07003784179688","2091.9183497428894"
"random_search","189866","4","-67.91802978515625","2099.933771133423"
"random_search","189866","5","-70.54882049560547","2210.791382551193"
"random_search","189866","6","-71.03767395019531","2185.7257738113403"
"random_search","189866","7","-65.7698745727539","2148.171287536621"
"random_search","189866","8","-67.78893280029297","2054.547924041748"
"random_search","189866","9","-66.60011291503906","2106.6467447280884"
"random_search","189873","0","0.6070783138275146","6986.334233283997"
"random_search","189873","1","0.64590123295784","7123.202953338623"
"random_search","189873","2","0.6433383524417877","7187.365299701691"
"random_search","189873","3","0.6565835475921631","6967.35968208313"
"random_search","189873","4","0.5473840236663818","6670.182662963867"
"random_search","189873","5","0.616249144077301","7264.766802787781"
"random_search","189873","6","0.5471059679985046","7114.4260931015015"
"random_search","189873","7","0.5824122130870819","7093.87305355072"
"random_search","189873","8","0.6447837352752686","7131.113759994507"
"random_search","189873","9","0.6229516565799713","7028.077709197998"
"random_search","189905","0","-22.031211853027344","838.4915020465851"
"random_search","189905","1","-23.04873275756836","911.8002131581306"
"random_search","189905","2","-24.34984970092773","876.3039670586586"
"random_search","189905","3","-23.88848114013672","865.2304721474648"
"random_search","189905","4","-25.53759956359864","843.0207436084747"
"random_search","189905","5","-22.9856071472168","919.8951171040536"
"random_search","189905","6","-22.84684181213379","859.1366347670555"
"random_search","189905","7","-22.72267723083496","836.7707251906395"
"random_search","189905","8","-21.889060974121094","861.3873146176338"
"random_search","189905","9","-23.68791961669922","829.9141146540642"
"random_search","189906","0","-29.14264678955078","1062.77954185009"
"random_search","189906","1","-29.119773864746094","1163.6876178979874"
"random_search","189906","2","-28.91275215148925","1108.656230688095"
"random_search","189906","3","-30.236446380615234","1095.0991852283478"
"random_search","189906","4","-28.55884552001953","1070.419847726822"
"random_search","189906","5","-31.077747344970703","1134.2614967226982"
"random_search","189906","6","-29.325334548950195","1125.5390840768814"
"random_search","189906","7","-28.423677444458008","1078.866153240204"
"random_search","189906","8","-28.975521087646484","1067.4105786681175"
"random_search","189906","9","-29.299028396606445","1023.9379594922066"
"random_search","189908","0","-13.106087684631348","2242.9143993854523"
"random_search","189908","1","-13.264364242553713","2265.055813550949"
"random_search","189908","2","-13.7429838180542","2320.2391905784607"
"random_search","189908","3","-14.411663055419922","2201.6269319057465"
"random_search","189908","4","-14.668550491333008","2123.574221611023"
"random_search","189908","5","-13.437959671020508","2213.028116464615"
"random_search","189908","6","-13.526739120483398","2207.1741304397583"
"random_search","189908","7","-13.194342613220217","2218.293641805649"
"random_search","189908","8","-14.142746925354004","2206.8143513202667"
"random_search","189908","9","-13.569722175598145","2216.12384057045"
"random_search","189909","0","-45.350196838378906","1031.5838429927826"
"random_search","189909","1","-45.28940963745117","1085.775752067566"
"random_search","189909","2","-45.635738372802734","1077.9011812210083"
"random_search","189909","3","-45.04742431640625","1020.4155243635178"
"random_search","189909","4","-46.71691131591797","1010.2582033872604"
"random_search","189909","5","-45.266109466552734","1084.767555475235"
"random_search","189909","6","-44.177032470703125","1035.2136490345"
"random_search","189909","7","-45.5250358581543","1051.950084209442"
"random_search","189909","8","-46.09869766235352","1005.0888981819152"
"random_search","189909","9","-45.864723205566406","1044.1591792106628"
"random_search","34539","0","-65.45402526855469","1067.0800901651382"
"random_search","34539","1","-64.67818450927734","1181.4963963031769"
"random_search","34539","2","-68.36707305908203","1149.9060640335083"
"random_search","34539","3","-63.6230697631836","1120.5106233358383"
"random_search","34539","4","-66.1091079711914","1098.068016409874"
"random_search","34539","5","-67.81661987304688","1162.3070950508118"
"random_search","34539","6","-68.54578399658203","1097.607839345932"
"random_search","34539","7","-63.86956024169922","1073.0944437384603"
"random_search","34539","8","-62.60844039916992","1078.2818722724917"
"random_search","34539","9","-65.00633239746094","1064.9437645673752"
"random_search","3945","0","-80.11441040039062","2440.633614301681"
"random_search","3945","1","-84.66180419921875","2778.3729631900787"
"random_search","3945","2","-79.57164764404297","2617.353458404541"
"random_search","3945","3","-80.29779815673828","2567.686580657959"
"random_search","3945","4","-79.56611633300781","2585.9234906435013"
"random_search","3945","5","-77.7448501586914","2591.8527703285217"
"random_search","3945","6","-83.5466537475586","2496.7540736198425"
"random_search","3945","7","-79.73255157470703","2332.0754606723785"
"random_search","3945","8","-79.90550994873047","2493.979075193405"
"random_search","3945","9","-81.17425537109375","2384.9663372039795"
"random_search","7593","0","-19.7924861907959","4100.21808052063"
"random_search","7593","1","-19.333892822265625","4347.587439537048"
"random_search","7593","2","-19.173959732055664","4337.692260026932"
"random_search","7593","3","-19.048219680786133","4069.345940113068"
"random_search","7593","4","-19.868492126464844","4001.2511534690857"
"random_search","7593","5","-20.00758934020996","4229.602665424347"
"random_search","7593","6","-18.760791778564453","4263.326556682587"
"random_search","7593","7","-19.361602783203125","4117.559753894806"
"random_search","7593","8","-19.15688133239746","4088.441824913025"
"random_search","7593","9","-18.88389587402344","4049.9390997886658"
